ERIC,2015-11-13,9.12,10.14,9.06,9.24,17925800
ERIC,2015-11-12,9.27,9.35,9.24,9.25,2474100
ERIC,2015-11-11,9.41,9.45,9.36,9.38,4200000
ERIC,2015-11-10,9.42,9.44,9.31,9.36,7010300
ERIC,2015-11-09,10.11,10.15,9.93,9.99,5390900
ERIC,2015-11-06,9.85,9.86,9.75,9.83,1629900
ERIC,2015-11-05,9.92,9.95,9.87,9.89,2738000
ERIC,2015-11-04,10.04,10.06,9.93,9.96,2724500
ERIC,2015-11-03,9.84,9.95,9.81,9.93,1943100
ERIC,2015-11-02,9.73,9.77,9.69,9.75,2118400
AMZN,2015-11-25,675,679.700012,671.23999,675.340027,2686200
AMZN,2015-11-24,674.140015,675.799988,661.210022,671.150024,4533800
AMZN,2015-11-23,671.5,682.77002,670.119995,678.98999,4367100
AMZN,2015-11-20,667.940002,668.869995,657.570007,668.450012,3860200
AMZN,2015-11-19,664.98999,672.859985,659,661.27002,4674100
AMZN,2015-11-18,646.51001,664.880005,646.369995,663.539978,4315700
AMZN,2015-11-17,650.650024,653.25,641,643.299988,4292000
AMZN,2015-11-16,640.919983,649.98999,622.289978,647.809998,7403500
AMZN,2015-11-13,663.570007,667,640.450012,642.349976,6213900
AMZN,2015-11-12,673,675.640015,664.219971,665.599976,4246200
AMZN,2015-11-11,663.25,675.960022,663.25,673.25,5373800
AMZN,2015-11-10,651.01001,660,647.26001,659.679993,3464900
AMZN,2015-11-09,658.650024,661.960022,647.849976,655.48999,4040200
AMZN,2015-11-06,655,662.26001,652,659.369995,4082300
AMZN,2015-11-05,647.099976,657,643.090027,655.650024,4707400
AMZN,2015-11-04,627.76001,645.929993,627.349976,640.950012,4831800
AMZN,2015-11-03,629.530029,629.890015,622,625.309998,3242400
AMZN,2015-11-02,627.130005,628.630005,620.409973,628.349976,2792500
